BillNo,Sn,ArriveDate,RecordDate
QZ0021367,0,970124,970204
QZ0021368,0,970122,970204
QZ0021370,0,970122,970204
QZ0021371,0,970124,970204
QZ0021372,0,970124,970204
QZ0021373,0,970124,970204
QZ0021374,0,970122,970204
QZ0021375,0,970122,970204
QZ0021376,0,970123,970204
QZ0021377,0,970123,970204
QZ0021378,0,970123,970204
QZ0021379,0,970123,970204
QZ0021380,0,970122,970204
QZ0021381,0,970122,970204
QZ0021382,0,970122,970205
QZ0021383,0,970122,970205
QZ0021384,0,970124,970204
QZ0021397,0,970124,970204
QZ0021400,0,970122,970204
QZ0021402,0,970122,970204
QZ0021403,0,970124,970204
QZ0021404,0,970122,970205
QZ0021405,0,970123,970204
QZ0021406,0,970124,970204
QZ0021407,0,970124,970204
QZ0021408,0,970124,970204
QZ0021409,0,970124,970204
QZ0021410,0,970122,970204
QZ0021422,0,970124,970204
QZ0021411,0,970122,970204
QZ0021412,0,970124,970204
QZ0021413,0,970124,970204
QZ0021414,0,970124,970204
QZ0021415,0,970124,970204
QZ0021416,0,970124,970204
QZ0021417,0,970122,970204
QZ0021418,0,970122,970204
QZ0021419,0,970122,970204
QZ0021420,0,970124,970205
QZ0021421,0,970124,970204
QZ0021423,0,970124,970204
QZ0021424,0,970124,970204
QZ0021425,0,970124,970204
QZ0021426,0,970124,970204
QZ0021427,0,970124,970204
QZ0021428,0,970124,970204
QZ0021429,0,970124,970204
QZ0021430,0,970124,970204
QZ0021431,0,970124,970204
QZ0021432,0,970124,970204
QZ0021433,0,970124,970204
QZ0021434,0,970122,970204
QZ0021435,0,970123,970205
QZ0021436,0,970124,970204
QZ0021437,0,970123,970205
QZ0021438,0,970123,970204
QZ0021439,0,970123,970204
QZ0021440,0,970122,970204
QZ0021442,0,970123,970204
QZ0021443,0,970122,970204
QZ0021444,0,970122,970204
QZ0021445,0,970122,970204
QZ0021446,0,970122,970204
QZ0021447,0,970122,970204
QZ0021448,0,970122,970204
QZ0021449,0,970122,970204
QZ0021450,0,970122,970204
QZ0021451,0,970122,970204
QZ0021452,0,970122,970204
QZ0021453,0,970122,970204
QZ0021454,0,970122,970204
QZ0021455,0,970122,970204
QZ0021456,0,970122,970204
QZ0021457,0,970122,970204
QZ0021458,0,970122,970205
QZ0021459,0,970122,970205
QZ0021460,0,970122,970204
QZ0021461,0,970122,970204
QZ0021462,0,970123,970204
QZ0021463,0,970124,970204
QZ0021464,0,970124,970205
QZ0021465,0,970124,970205
QZ0021466,0,970122,970204
QZ0021467,0,970122,970204
QZ0021468,0,970122,970204
QZ0021469,0,970122,970204
QZ0021470,0,970122,970205
QZ0021471,0,970122,970205
QZ0021472,0,970122,970205
QZ0021473,0,970123,970205
QZ0021474,0,970122,970204
QZ0021478,0,970122,970204
QZ0021479,0,970122,970204
QZ0021480,0,970122,970204
QZ0021481,0,970122,970204
QZ0021482,0,970124,970204
QZ0021483,0,970122,970204
QZ0021484,0,970123,970205
QZ0021485,0,970122,970204
QZ0021486,0,970124,970204
QZ0021487,0,970124,970204
QZ0021488,0,970122,970204
QZ0021489,0,970124,970204
QZ0021490,0,970124,970204
QZ0021491,0,970124,970204
QZ0021492,0,970122,970204
QZ0021493,0,970122,970204
QZ0021494,0,970122,970204
QZ0021495,0,970122,970204
QZ0021496,0,970122,970204
QZ0021499,0,970124,970204
QZ0021500,0,970122,970204
QZ0021501,0,970122,970204
QZ0021502,0,970122,970204
QZ0021503,0,970122,970204
QZ0021504,0,970122,970204
QZ0021505,0,970123,970205
QZ0021506,0,970123,970204
QZ0021507,0,970122,970204
QZ0021508,0,970122,970204
QZ0021509,0,970123,970204
QZ0021510,0,970122,970204
QZ0021511,0,970123,970205
QZ0021512,0,970123,970204
QZ0021513,0,970122,970204
QZ0021514,0,970123,970204
QZ0021515,0,970122,970204
QZ0021516,0,970122,970204
QZ0021517,0,970122,970226
QZ0021518,0,970124,970204
QZ0021519,0,970122,970205
QZ0021520,0,970122,970205
QZ0021521,0,970122,970205
QZ0021522,0,970122,970205
QZ0021523,0,970122,970205
QZ0021524,0,970124,970204
QZ0021525,0,970122,970204
QZ0021526,0,970122,970204
QZ0021527,0,970122,970204
QZ0021528,0,970123,970205
QZ0021529,0,970124,970204
QZ0021530,0,970122,970204
QZ0021531,0,970122,970204
QZ0021532,0,970122,970205
QZ0021533,0,970124,970204
QZ0021534,0,970124,970204
QZ0021535,0,970124,970204
QZ0021536,0,970124,970204
QZ0021537,0,970122,970204
QZ0021538,0,970122,970204
QZ0021539,0,970122,970204
QZ0021540,0,970122,970204
QZ0021541,0,970122,970204
QZ0021542,0,970122,970204
QZ0021544,0,970122,970205
QZ0021545,0,970124,970205
QZ0021546,0,970122,970204
QZ0021547,0,970122,970204
QZ0021548,0,970122,970204
QZ0021549,0,970124,970204
QZ0021550,0,970123,970204
QZ0021551,0,970123,970204
QZ0021552,0,970122,970204
QZ0021553,0,970122,970204
QZ0021554,0,970124,970204
QZ0021555,0,970122,970205
QZ0021561,0,970122,970205
QZ0021562,0,970122,970204
QZ0021563,0,970122,970205
QZ0021564,0,970122,970205
QZ0021565,0,970122,970205
QZ0021566,0,970124,970204
QZ0021567,0,970122,970204
QZ0021568,0,970122,970204
QZ0021569,0,970124,970204
QZ0021570,0,970121,970204
QZ0021571,0,970122,970204
QZ0021572,0,970122,970204
QZ0021573,0,970124,970204
QZ0021574,0,970123,970205
QZ0021575,0,970123,970204
QZ0021576,0,970123,970204
QZ0021577,0,970124,970204
QZ0021578,0,970124,970204
QZ0021579,0,970124,970204
QZ0021580,0,970124,970204
QZ0021581,0,970122,970204
QZ0021591,0,970122,970204
QZ0021592,0,970122,970204
QZ0021595,0,970123,970204
QZ0021596,0,970124,970204
QZ0021597,0,970124,970204
QZ0021599,0,970122,970204
QZ0021601,0,970225,970307
QZ0021602,0,970204,970222
QZ0021603,0,970204,970222
QZ0021604,0,970204,970222
QZ0021606,0,970204,970222
QZ0021607,0,970131,970226
QZ0021608,0,970204,970222
QZ0021609,0,970201,970221
QZ0021610,0,970204,970222
QZ0021611,0,970131,970205
QZ0021612,0,970131,970205
QZ0021613,0,970131,970205
QZ0021614,0,970204,970222
QZ0021615,0,970131,970226
QZ0021616,0,970131,970205
QZ0021617,0,970131,970205
QZ0021618,0,970204,970222
QZ0021619,0,970204,970222
QZ0021620,0,970202,970222
QZ0021621,0,970202,970222
QZ0021622,0,970201,970221
QZ0021624,0,970131,970226
QZ0021627,0,970131,970205
QZ0021628,0,970131,970205
QZ0021629,0,970204,970222
QZ0021630,0,970131,970303
QZ0021631,0,970131,970303
QZ0021632,0,970131,970303
QZ0021633,0,970202,970222
QZ0021634,0,970201,970221
QZ0021635,0,970131,970226
QZ0021636,0,970204,970222
QZ0021637,0,970204,970222
QZ0021638,0,970204,970222
QZ0021639,0,970204,970222
QZ0021640,0,970131,970205
QZ0021641,0,970201,970221
QZ0021642,0,970131,970303
QZ0021643,0,970131,970303
QZ0021644,0,970131,970226
QZ0021647,0,970201,970221
QZ0021648,0,970131,970226
QZ0021653,0,970204,970222
QZ0021654,0,970131,970303
QZ0021655,0,970131,970303
QZ0021656,0,970131,970303
QZ0021657,0,970131,970303
QZ0021658,0,970131,970303
QZ0021659,0,970131,970303
QZ0021660,0,970131,970303
QZ0021661,0,970131,970303
QZ0021662,0,970201,970303
QZ0021663,0,970204,970221
QZ0021664,0,970204,970221
QZ0021665,0,970131,970226
QZ0021666,0,970131,970303
QZ0021667,0,970131,970303
QZ0021668,0,970131,970226
QZ0021669,0,970201,970303
QZ0021670,0,970205,970222
QZ0021671,0,970131,970205
QZ0021672,0,970131,970226
QZ0021673,0,970201,970221
QZ0021674,0,970131,970226
QZ0021675,0,970131,970303
QZ0021676,0,970131,970303
QZ0021677,0,970201,970221
QZ0021678,0,970201,970307
QZ0021679,0,970201,970221
QZ0021680,0,970131,970226
QZ0021681,0,970131,970226
QZ0021682,0,970204,970222
QZ0021686,0,970131,970226
QZ0021687,0,970201,970303
QZ0021688,0,970204,970222
QZ0021689,0,970201,970221
QZ0021691,0,970131,970226
QZ0021692,0,970131,970205
QZ0021693,0,970131,970226
QZ0021694,0,970204,970221
QZ0021695,0,970131,970303
QZ0021697,0,970204,970221
QZ0021698,0,970201,970303
QZ0021699,0,970201,970303
QZ0021700,0,970201,970205
QZ0021701,0,970204,970222
QZ0021702,0,970131,970226
QZ0021703,0,970131,970226
QZ0021704,0,970131,970303
QZ0021705,0,970131,970226
QZ0021706,0,970205,970222
QZ0021707,0,970201,970221
QZ0021708,0,970204,970222
QZ0021709,0,970204,970221
QZ0021710,0,970204,970303
QZ0021711,0,970131,970205
QZ0021712,0,970131,970205
QZ0021713,0,970131,970226
QZ0021714,0,970204,970222
QZ0021716,0,970131,970303
QZ0021719,0,970131,970205
QZ0021720,0,970204,970222
QZ0021721,0,970204,970222
QZ0021722,0,970131,970226
QZ0021723,0,970131,970303
QZ0021724,0,970205,970222
QZ0021732,0,970131,970226
QZ0021733,0,970201,970303
QZ0021734,0,970131,970226
QZ0021735,0,970204,970221
QZ0021736,0,970204,970222
QZ0021737,0,970131,970205
QZ0021738,0,970131,970205
QZ0021739,0,970204,970221
QZ0021740,0,970205,970222
QZ0021741,0,970131,970303
QZ0021742,0,970131,970303
QZ0021743,0,970131,970303
QZ0021744,0,970131,970226
QZ0021745,0,970131,970226
QZ0021746,0,970131,970303
QZ0021747,0,970201,970221
QZ0021748,0,970201,970303
QZ0021749,0,970201,970303
QZ0021750,0,970201,970303
QZ0021751,0,970201,970303
QZ0021752,0,970201,970303
QZ0021753,0,970201,970303
QZ0021754,0,970201,970303
QZ0021755,0,970201,970303
QZ0021756,0,970201,970303
QZ0021757,0,970201,970221
QZ0021758,0,970204,970222
QZ0021759,0,970201,970303
QZ0021760,0,970201,970303
QZ0021761,0,970201,970221
QZ0021762,0,970131,970303
QZ0021763,0,970131,970303
QZ0021764,0,970201,970303
QZ0021765,0,970201,970303
QZ0021766,0,970204,970221
QZ0021767,0,970204,970222
QZ0021768,0,970131,970205
QZ0021769,0,970202,970222
QZ0021771,0,970131,970303
QZ0021772,0,970204,970222
QZ0021773,0,970131,970303
QZ0021775,0,970131,970205
QZ0021776,0,970131,970226
QZ0021777,0,970131,970226
QZ0021778,0,970131,970226
QZ0021779,0,970131,970226
QZ0021780,0,970131,970226
QZ0021781,0,970204,970222
QZ0021782,0,970204,970222
QZ0021783,0,970131,970303
QZ0021784,0,970131,970303
QZ0021785,0,970131,970303
QZ0021786,0,970131,970303
QZ0021787,0,970201,970221
QZ0021788,0,970201,970221
QZ0021789,0,970131,970226
QZ0021790,0,970131,970303
QZ0021791,0,970131,970303
QZ0021792,0,970131,970303
QZ0021793,0,970131,970226
QZ0021796,0,970131,970303
QZ0021797,0,970201,970221
QZ0021798,0,970204,970222
QZ0021799,0,970204,970221
QZ0021800,0,970201,970221
QZ0021801,0,970130,970221
QZ0021802,0,970131,970226
QZ0021803,0,970131,970226
QZ0021804,0,970131,970226
QZ0021805,0,970204,970222
QZ0021806,0,970204,970221
QZ0021807,0,970204,970221
QZ0021808,0,970204,970221
QZ0021809,0,970131,970226
QZ0021811,0,970131,970303
QZ0021812,0,970201,970221
QZ0021813,0,970201,970221
QZ0021814,0,970131,970226
QZ0021815,0,970131,970226
QZ0021816,0,970131,970226
QZ0021817,0,970131,970226
QZ0021818,0,970131,970303
QZ0021820,0,970201,970221
QZ0021821,0,970131,970303
QZ0021822,0,970131,970303
QZ0021823,0,970131,970205
QZ0021824,0,970131,970205
QZ0021832,0,970131,970226
QZ0021833,0,970131,970205
QZ0021834,0,970201,970303
QZ0021835,0,970201,970221
QZ0021836,0,970204,970222
QZ0021837,0,970204,970222
QZ0021838,0,970204,970222
QZ0021839,0,970204,970222
QZ0021840,0,970131,970205
QZ0021841,0,970131,970303
QZ0021842,0,970131,970226
QZ0021843,0,970131,970226
QZ0021844,0,970201,970221
QZ0021845,0,970201,970221
QZ0021846,0,970131,970205
QZ0021847,0,970131,970303
QZ0021848,0,970131,970226
QZ0021853,0,970204,970222
QZ0021854,0,970201,970303
QZ0021855,0,970131,970303
QZ0021856,0,970204,970222
QZ0021857,0,970204,970222
QZ0021858,0,970204,970222
QZ0021859,0,970201,970303
QZ0021860,0,970131,970226
QZ0021861,0,970131,970226
QZ0021862,0,970201,970303
QZ0021863,0,970131,970226
QZ0021864,0,970204,970221
QZ0021865,0,970205,970303
QZ0021866,0,970204,970221
QZ0021867,0,970131,970205
QZ0021868,0,970131,970303
QZ0021869,0,970204,970222
QZ0021870,0,970131,970226
QZ0021871,0,970201,970221
QZ0021872,0,970131,970205
QZ0021873,0,970131,970226
QZ0021874,0,970201,970303
QZ0021875,0,970201,970303
QZ0021876,0,970201,970303
QZ0021877,0,970201,970303
QZ0021878,0,970201,970221
QZ0021890,0,970131,970303
QZ0021879,0,970212,970222
QZ0021880,0,970204,970221
QZ0021881,0,970130,970221
QZ0021882,0,970131,970303
QZ0021883,0,970201,970221
QZ0021884,0,970201,970205
QZ0021885,0,970201,970205
QZ0021886,0,970201,970205
QZ0021887,0,970204,970222
QZ0021888,0,970131,970303
QZ0021889,0,970131,970303
QZ0021891,0,970131,970226
QZ0021895,0,970204,970222
QZ0021896,0,970204,970222
QZ0021897,0,970204,970222
QZ0021899,0,970131,970226
QZ0021900,0,970131,970303
QZ0021901,0,970131,970303
QZ0021902,0,970204,970221
QZ0021903,0,970205,970222
QZ0021904,0,970131,970303
QZ0021905,0,970131,970226
QZ0021906,0,970131,970226
QZ0021907,0,970131,970205
QZ0021908,0,970131,970226
QZ0021909,0,970131,970226
QZ0021910,0,970201,970221
QZ0021911,0,970204,970221
QZ0021912,0,970201,970303
QZ0021913,0,970131,970303
QZ0021914,0,970131,970303
QZ0021915,0,970131,970303
QZ0021916,0,970131,970303
QZ0021917,0,970131,970226
QZ0021918,0,970131,970205
QZ0021919,0,970131,970226
QZ0021920,0,970131,970205
QZ0021921,0,970131,970205
QZ0021922,0,970131,970226
QZ0021923,0,970204,970222
QZ0021924,0,970131,970303
QZ0021925,0,970204,970221
QZ0021926,0,970204,970221
QZ0021927,0,970201,970221
QZ0021928,0,970131,970226
QZ0021929,0,970204,970221
QZ0021930,0,970204,970221
QZ0021931,0,970204,970221
QZ0021932,0,970201,970221
QZ0021933,0,970201,970221
QZ0021934,0,970131,970205
QZ0021935,0,970201,970303
QZ0021936,0,970212,970307
QZ0021937,0,970204,970221
QZ0021938,0,970131,970205
QZ0021939,0,970208,970303
QZ0021940,0,970204,970221
QZ0021941,0,970205,970222
QZ0021943,0,970131,970226
QZ0021944,0,970213,970303
QZ0021945,0,970131,970205
QZ0021946,0,970204,970222
QZ0021948,0,970131,970205
QZ0021949,0,970131,970205
QZ0021950,0,970212,970307
QZ0021951,0,970131,970303
QZ0021952,0,970204,970221
QZ0021953,0,970131,970303
QZ0021954,0,970204,970222
QZ0021955,0,970201,970303
QZ0021956,0,970204,970222
QZ0021957,0,970204,970222
QZ0021958,0,970204,970221
QZ0021959,0,970201,970303
QZ0021960,0,970201,970221
QZ0021961,0,970201,970221
QZ0021962,0,970201,970221
QZ0021963,0,970201,970221
QZ0021964,0,970201,970221
QZ0021965,0,970201,970221
QZ0021966,0,970201,970221
QZ0021967,0,970131,970226
QZ0021968,0,970204,970222
QZ0021970,0,970131,970226
QZ0021971,0,970201,970221
QZ0021972,0,970201,970221
QZ0021973,0,970202,970222
QZ0021974,0,970131,970226
QZ0021975,0,970131,970226
QZ0021976,0,970131,970303
QZ0021977,0,970213,970222
QZ0021978,0,970213,970222
QZ0021979,0,970213,970222
QZ0021980,0,970204,970222
QZ0021981,0,970204,970222
QZ0021982,0,970204,970222
QZ0021983,0,970204,970222
QZ0021984,0,970204,970222
QZ0021985,0,970204,970222
QZ0021986,0,970204,970222
QZ0021987,0,970204,970222
QZ0021988,0,970204,970221
QZ0021989,0,970131,970303
QZ0021990,0,970131,970226
QZ0021991,0,970131,970226
QZ0021992,0,970204,970222
QZ0021995,0,970204,970222
QZ0021996,0,970204,970222
QZ0021997,0,970131,970303
QZ0021998,0,970131,970303
QZ0021999,0,970131,970303
QZ0022000,0,970131,970303
QZ0022001,0,970131,970303
QZ0022002,0,970131,970303
QZ0022003,0,970131,970303
QZ0022004,0,970131,970303
QZ0022005,0,970131,970303
QZ0022006,0,970131,970303
QZ0022007,0,970131,970303
QZ0022008,0,970131,970205
QZ0022009,0,970131,970205
QZ0022010,0,970131,970205
QZ0022011,0,970131,970205
QZ0022012,0,970131,970303
QZ0022013,0,970131,970205
QZ0022014,0,970204,970222
QZ0022015,0,970204,970222
QZ0022016,0,970204,970222
QZ0022017,0,970204,970222
QZ0022018,0,970131,970303
QZ0022019,0,970201,970221
QZ0022020,0,970204,970222
QZ0022021,0,970131,970205
QZ0022022,0,970201,970303
QZ0022026,0,970204,970221
QZ0022028,0,970201,970221
QZ0022029,0,970204,970221
QZ0022030,0,970204,970221
QZ0022034,0,970131,970303
QZ0022035,0,970131,970303
QZ0022036,0,970204,970222
QZ0022037,0,970131,970226
QZ0022038,0,970201,970303
QZ0022039,0,970131,970205
QZ0022040,0,970204,970222
QZ0022041,0,970204,970222
QZ0022042,0,970131,970226
QZ0022043,0,970201,970221
QZ0022044,0,970201,970221
QZ0022045,0,970201,970303
QZ0022046,0,970131,970303
QZ0022047,0,970131,970303
QZ0022048,0,970201,970221
QZ0022049,0,970201,970221
QZ0022050,0,970131,970226
QZ0022051,0,970131,970226
QZ0022052,0,970131,970226
QZ0022053,0,970131,970205
QZ0022054,0,970131,970205
QZ0022055,0,970131,970205
QZ0022056,0,970131,970303
QZ0022057,0,970204,970221
QZ0022058,0,970204,970222
QZ0022105,0,970131,970226
QZ0022059,0,970201,970221
QZ0022065,0,970131,970226
QZ0022066,0,970131,970205
QZ0022070,0,970204,970222
QZ0022071,0,970204,970222
QZ0022072,0,970204,970222
QZ0022074,0,970131,970205
QZ0022075,0,970131,970226
QZ0022076,0,970201,970303
QZ0022077,0,970131,970205
QZ0022079,0,970131,970303
QZ0022080,0,970131,970303
QZ0022082,0,970204,970222
QZ0022083,0,970131,970303
QZ0022084,0,970131,970226
QZ0022085,0,970131,970303
QZ0022086,0,970204,970221
QZ0022087,0,970131,970226
QZ0022088,0,970131,970226
QZ0022089,0,970131,970226
QZ0022090,0,970204,970222
QZ0022091,0,970201,970221
QZ0022092,0,970204,970222
QZ0022093,0,970131,970226
QZ0022094,0,970204,970222
QZ0022095,0,970204,970222
QZ0022096,0,970131,970226
QZ0022097,0,970204,970221
QZ0022098,0,970204,970221
QZ0022099,0,970204,970221
QZ0022100,0,970131,970226
QZ0022101,0,970131,970226
QZ0022103,0,970131,970226
QZ0022104,0,970131,970226
QZ0022107,0,970131,970226
QZ0022108,0,970131,970226
QZ0022109,0,970131,970226
QZ0022110,0,970204,970222
QZ0022111,0,970131,970205
QZ0022112,0,970204,970221
QZ0022113,0,970204,970221
QZ0022114,0,970213,970222
QZ0022115,0,970213,970222
QZ0022116,0,970213,970222
QZ0022117,0,970213,970222
QZ0022118,0,970213,970222
QZ0022119,0,970204,970222
QZ0022120,0,970201,970221
QZ0022121,0,970201,970221
QZ0022125,0,970131,970226
QZ0022127,0,970204,970221
QZ0022128,0,970201,970303
QZ0022129,0,970201,970303
QZ0022131,0,970131,970226
QZ0022132,0,970201,970221
QZ0022133,0,970131,970226
QZ0022134,0,970131,970303
QZ0022138,0,970131,970205
QZ0022139,0,970131,970205
QZ0022140,0,970131,970205
QZ0022142,0,970204,970222
QZ0022143,0,970204,970222
QZ0022144,0,970131,970205
QZ0022146,0,970131,970205
QZ0022147,0,970131,970226
QZ0022148,0,970131,970226
QZ0022149,0,970205,970222
QZ0022150,0,970131,970303
QZ0022165,0,970131,970303
QZ0022166,0,970131,970205
QZ0022167,0,970131,970221
QZ0022168,0,970131,970222
QZ0022171,0,970204,970222
QZ0022172,0,970204,970222
QZ0022173,0,970131,970205
QZ0022174,0,970131,970303
QZ0022175,0,970131,970226
QZ0022176,0,970204,970221
QZ0022218,0,970225,970310
QZ0022151,0,970225,970307
QZ0022152,0,970131,970205
QZ0022153,0,970131,970303
QZ0022154,0,970131,970303
QZ0022157,0,970201,970221
QZ0022158,0,970201,970221
QZ0022159,0,970201,970221
QZ0022160,0,970131,970303
QZ0022161,0,970131,970303
QZ0022162,0,970131,970303
QZ0022163,0,970131,970303
QZ0022164,0,970131,970303
QZ0022177,0,970131,970226
QZ0022178,0,970204,970222
QZ0022179,0,970204,970222
QZ0022180,0,970204,970222
QZ0022181,0,970204,970222
QZ0022182,0,970204,970222
QZ0022183,0,970204,970222
QZ0022184,0,970204,970222
QZ0022185,0,970204,970222
QZ0022186,0,970131,970303
QZ0022187,0,970131,970303
QZ0022188,0,970201,970303
QZ0022200,0,970201,970303
QZ0022201,0,970131,970226
QZ0022202,0,970204,970303
QZ0022208,0,970222,970307
QZ0022209,0,970225,970307
QZ0022210,0,970225,970310
QZ0022211,0,970225,970310
QZ0022212,0,970222,970307
QZ0022213,0,970225,970307
QZ0022214,0,970222,970307
QZ0022216,0,970222,970307
QZ0022217,0,970222,970303
QZ0022237,0,970222,970307
QZ0022238,0,970222,970307
QZ0022239,0,970222,970307
QZ0022240,0,970222,970307
QZ0022241,0,970222,970307
QZ0022242,0,970225,970307
QZ0022246,0,970222,970307
QZ0022247,0,970226,970307
QZ0022248,0,970226,970310
QZ0022249,0,970225,970307
QZ0022250,0,970222,970303
QZ0022252,0,970226,970307
QZ0022253,0,970222,970307
QZ0022254,0,970226,970307
QZ0022255,0,970226,970307
QZ0022256,0,970222,970307
QZ0022257,0,970222,970307
QZ0022258,0,970222,970307
QZ0022259,0,970222,970307
QZ0022260,0,970222,970307
QZ0022261,0,970226,970307
QZ0022262,0,970222,970303
QZ0022263,0,970222,970307
QZ0022264,0,970225,970310
QZ0022265,0,970225,970307
QZ0022267,0,970222,970307
QZ0022268,0,970222,970321
QZ0022269,0,970222,970307
QZ0022270,0,970222,970307
QZ0022271,0,970222,970310
QZ0022272,0,970225,970310
QZ0022273,0,970226,970307
QZ0022275,0,970226,970307
QZ0022279,0,970222,970303
QZ0022280,0,970222,970303
QZ0022281,0,970222,970303
QZ0022282,0,970222,970303
QZ0022283,0,970222,970307
QZ0022284,0,970229,970321
QZ0022285,0,970226,970307
QZ0022286,0,970222,970310
QZ0022287,0,970226,970310
QZ0022288,0,970225,970307
QZ0022289,0,970226,970307
QZ0022290,0,970226,970307
QZ0022291,0,970226,970307
QZ0022292,0,970222,970303
QZ0022294,0,970222,970307
QZ0022295,0,970225,970310
QZ0022296,0,970222,970307
QZ0022297,0,970222,970307
QZ0022298,0,970225,970307
QZ0022299,0,970225,970307
QZ0022300,0,970225,970307
QZ0022301,0,970222,970310
QZ0022302,0,970226,970321
QZ0022303,0,970226,970307
QZ0022304,0,970222,970307
QZ0022305,0,970222,970307
QZ0022306,0,970306,970321
QZ0022307,0,970222,970310
QZ0022308,0,970222,970307
QZ0022309,0,970222,970307
QZ0022310,0,970222,970307
QZ0022311,0,970222,970307
QZ0022312,0,970222,970307
QZ0022313,0,970222,970307
QZ0022314,0,970222,970307
QZ0022315,0,970222,970307
QZ0022316,0,970222,970307
QZ0022317,0,970222,970307
QZ0022318,0,970222,970307
QZ0022319,0,970226,970307
QZ0022320,0,970227,970307
QZ0022321,0,970222,970307
QZ0022322,0,970225,970307
QZ0022323,0,970222,970310
QZ0022324,0,970222,970310
QZ0022325,0,970222,970310
QZ0022326,0,970222,970310
QZ0022328,0,970226,970307
QZ0022332,0,970226,970307
QZ0022333,0,970226,970307
QZ0022334,0,970226,970307
QZ0022335,0,970226,970307
QZ0022337,0,970226,970307
QZ0022338,0,970226,970307
QZ0022339,0,970222,970303
QZ0022340,0,970305,970321
QZ0022341,0,970222,970307
QZ0022343,0,970225,970310
